kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 409 : 2160000 21714992 0 0 0 0 0 0 0 
_1.ptx 410 : 2160000 23774656 0 0 0 0 0 0 0 
_1.ptx 411 : 2160000 1055847728 61361856 0 0 1350000 72000 0 0 
_1.ptx 413 : 2160000 1090811160 6837696 0 0 1350000 72000 0 0 
_1.ptx 415 : 2160000 1188806120 4429952 0 0 1422000 72000 0 0 
_1.ptx 417 : 2160000 1212140000 1485056 0 0 1350000 72000 0 0 
_1.ptx 419 : 2160000 21709392 0 0 0 0 0 0 0 
_1.ptx 420 : 2160000 1218631160 79694688 0 0 1350000 72000 0 0 
_1.ptx 422 : 2160000 21604256 0 0 0 0 0 0 0 
_1.ptx 423 : 2160000 1191273688 79484000 0 0 1350000 72000 0 0 
_1.ptx 425 : 2160000 1215202152 2555872 0 0 1422000 72000 0 0 
_1.ptx 427 : 2160000 1158867056 1014400 0 0 1422000 72000 0 0 
_1.ptx 429 : 2160000 1167977328 93472 0 0 1422000 72000 0 0 
_1.ptx 431 : 2160000 1172880728 47808 0 0 1422000 72000 0 0 
_1.ptx 433 : 2160000 1159266336 45490368 0 0 1350000 72000 0 0 
_1.ptx 435 : 2160000 1115931264 45671488 0 0 1350000 72000 0 0 
_1.ptx 437 : 2160000 1078977552 5615488 0 0 1350000 72000 0 0 
_1.ptx 439 : 2160000 1054038128 5567200 0 0 1350000 72000 0 0 
_1.ptx 441 : 2160000 1033252256 1617056 0 0 1350000 72000 0 0 
_1.ptx 443 : 2160000 1021832336 1607648 0 0 1350000 72000 0 0 
_1.ptx 445 : 2160000 1024533896 1072096 0 0 1422000 72000 0 0 
_1.ptx 447 : 2160000 1018251408 1071712 0 0 1422000 72000 0 0 
_1.ptx 449 : 2160000 12967232 0 0 0 0 0 0 0 
_1.ptx 60 : 2160000 12960000 0 0 0 0 0 0 0 
_1.ptx 61 : 2160000 15120000 0 0 0 0 0 0 0 
_1.ptx 62 : 2160000 24721616 0 0 0 0 0 0 0 
_1.ptx 63 : 2160000 12960000 0 0 0 0 0 0 0 
_1.ptx 64 : 2160000 23760000 0 0 0 0 0 0 0 
_1.ptx 65 : 2160000 21600000 0 0 0 0 0 0 0 
_1.ptx 66 : 2160000 12960000 0 0 0 0 0 0 0 
_1.ptx 67 : 2160000 23760000 0 0 0 0 0 0 0 
_1.ptx 68 : 2160000 21600000 0 0 0 0 0 0 0 
_1.ptx 69 : 2160000 15120000 0 0 0 0 0 0 0 
_1.ptx 70 : 2160000 21600000 0 0 0 0 0 0 0 
_1.ptx 71 : 2160000 6906776 128 0 0 0 0 0 0 
_1.ptx 72 : 2160000 23760384 0 0 0 0 0 0 0 
_1.ptx 73 : 2160000 1319008512 172800000 0 0 1350000 72000 0 0 
_1.ptx 75 : 2160000 1243693456 0 0 0 1350000 72000 0 0 
_1.ptx 77 : 2160000 898588256 0 0 0 1350000 72000 0 0 
_1.ptx 79 : 2160000 552338784 0 0 0 1350000 72000 0 0 
_1.ptx 81 : 2160000 490722400 0 0 0 1350000 72000 0 0 
_1.ptx 83 : 2160000 469887376 0 0 0 1350000 72000 0 0 
_1.ptx 85 : 2160000 449841008 0 0 0 1350000 72000 0 0 
_1.ptx 87 : 2160000 421132552 0 0 0 1350000 72000 0 0 
_1.ptx 89 : 2160000 361436664 0 0 0 1350000 72000 0 0 
_1.ptx 91 : 2160000 360039192 0 0 0 1350000 72000 0 0 
_1.ptx 93 : 2160000 359776400 0 0 0 1350000 72000 0 0 
_1.ptx 95 : 2160000 360626024 0 0 0 1350000 72000 0 0 
_1.ptx 97 : 2160000 360665280 0 0 0 1350000 72000 0 0 
_1.ptx 99 : 2160000 203753272 0 0 0 1350000 72000 0 0 
_1.ptx 101 : 2160000 203718320 0 0 0 1350000 72000 0 0 
_1.ptx 103 : 2160000 203249040 0 0 0 1350000 72000 0 0 
_1.ptx 105 : 2160000 203207656 0 0 0 1350000 72000 0 0 
_1.ptx 107 : 2160000 203012968 0 0 0 1350000 72000 0 0 
_1.ptx 109 : 2160000 202954736 0 0 0 1350000 72000 0 0 
_1.ptx 110 : 2160000 202962248 0 0 0 1350000 72000 0 0 
_1.ptx 111 : 2160000 15187272 0 0 0 0 0 0 0 
_1.ptx 112 : 2160000 13017328 0 0 0 0 0 0 0 
_1.ptx 113 : 2160000 17302800 0 0 0 0 0 0 0 
_1.ptx 114 : 2160000 10910214 0 0 0 0 0 0 39993 
_1.ptx 116 : 343321 2446720 0 0 0 0 0 0 0 
_1.ptx 117 : 343321 2423673 0 0 0 0 0 0 0 
_1.ptx 119 : 343321 2411059 0 0 0 0 0 0 0 
_1.ptx 120 : 343321 2651072 0 0 0 0 0 0 0 
_1.ptx 122 : 343321 2413748 0 0 0 0 0 0 0 
_1.ptx 123 : 343321 2407912 0 0 0 0 0 0 0 
_1.ptx 125 : 343321 2416090 0 0 0 0 0 0 0 
_1.ptx 126 : 343321 2417383 0 0 0 0 0 0 0 
_1.ptx 128 : 343321 2432869 0 0 0 0 0 0 0 
_1.ptx 129 : 343321 2408819 0 0 0 0 0 0 0 
_1.ptx 131 : 343321 2416457 0 0 0 0 0 0 0 
_1.ptx 132 : 343321 2419294 0 0 0 0 0 0 0 
_1.ptx 134 : 343321 2408103 0 0 0 0 0 0 0 
_1.ptx 135 : 343321 2416850 0 0 0 0 0 0 0 
_1.ptx 137 : 343321 2412959 0 0 0 0 0 0 0 
_1.ptx 138 : 343321 2411349 0 0 0 0 0 0 0 
_1.ptx 140 : 343321 2407290 0 0 0 0 0 0 0 
_1.ptx 141 : 343321 2416237 0 0 0 0 0 0 0 
_1.ptx 142 : 343321 2070651 0 0 0 0 0 0 0 
_1.ptx 145 : 1816679 20000780 0 0 0 0 0 0 0 
_1.ptx 146 : 1816679 20031862 0 0 0 0 0 0 0 
_1.ptx 147 : 1816679 19997805 0 0 0 0 0 0 0 
_1.ptx 148 : 1816679 20004146 0 0 0 0 0 0 0 
_1.ptx 149 : 1816679 20024382 0 0 0 0 0 0 0 
_1.ptx 150 : 1816679 20023954 0 0 0 0 0 0 0 
_1.ptx 151 : 1816679 20033067 0 0 0 0 0 0 0 
_1.ptx 152 : 1816679 20007728 0 0 0 0 0 0 0 
_1.ptx 153 : 1816679 20016730 0 0 0 0 0 0 0 
_1.ptx 154 : 1816679 20018914 0 0 0 0 0 0 0 
_1.ptx 155 : 1816679 20014186 0 0 0 0 0 0 0 
_1.ptx 156 : 1816679 20009184 0 0 0 0 0 0 0 
_1.ptx 157 : 1816679 20005748 0 0 0 0 0 0 0 
_1.ptx 158 : 1816679 20002931 0 0 0 0 0 0 0 
_1.ptx 159 : 1816679 20004074 0 0 0 0 0 0 0 
_1.ptx 160 : 1816679 20007834 0 0 0 0 0 0 0 
_1.ptx 161 : 1816679 19993021 0 0 0 0 0 0 0 
_1.ptx 162 : 1816679 20009111 0 0 0 0 0 0 0 
_1.ptx 164 : 1816679 20016275 0 0 0 0 0 0 0 
_1.ptx 165 : 1816679 19995638 0 0 0 0 0 0 0 
_1.ptx 166 : 1816679 20003178 0 0 0 0 0 0 0 
_1.ptx 167 : 1816679 20001932 0 0 0 0 0 0 0 
_1.ptx 168 : 1816679 20000489 0 0 0 0 0 0 0 
_1.ptx 169 : 1816679 20013588 0 0 0 0 0 0 0 
_1.ptx 170 : 1816679 20023026 0 0 0 0 0 0 0 
